sid,memoryid,rankid,bankid,category,permanency
Server_29708,20,,,multiple_single_bit_failures,transient
Server_29709,2,,,multiple_single_bit_failures,transient
Server_29715,20,,,multiple_single_bit_failures,transient
Server_29717,20,,,multiple_single_bit_failures,transient
Server_29719,8,,,multiple_single_bit_failures,transient
Server_29721,16,,,multiple_single_bit_failures,transient
Server_29723,18,,,multiple_single_bit_failures,transient
Server_29724,0,,,multiple_single_bit_failures,transient
Server_29729,16,,,multiple_single_bit_failures,transient
Server_29734,4,,,multiple_single_bit_failures,transient
Server_29740,4,,,multiple_single_bit_failures,transient
Server_29743,16,,,multiple_single_bit_failures,transient
Server_2975,20,,,multiple_single_bit_failures,transient
Server_29751,16,,,multiple_single_bit_failures,transient
Server_29752,2,,,multiple_single_bit_failures,transient
Server_2976,14,,,multiple_single_bit_failures,transient
Server_29762,6,,,multiple_single_bit_failures,transient
Server_29765,12,,,multiple_single_bit_failures,transient
Server_29766,0,,,multiple_single_bit_failures,transient
Server_29767,0,,,multiple_single_bit_failures,transient
Server_29769,6,,,multiple_single_bit_failures,transient
Server_29770,6,,,multiple_single_bit_failures,transient
Server_29771,0,,,multiple_single_bit_failures,transient
Server_29772,0,,,multiple_single_bit_failures,transient
Server_29775,4,,,multiple_single_bit_failures,transient
Server_29776,16,,,multiple_single_bit_failures,transient
Server_29777,18,,,multiple_single_bit_failures,transient
Server_29780,6,,,multiple_single_bit_failures,transient
Server_29785,8,,,multiple_single_bit_failures,transient
Server_29789,20,,,multiple_single_bit_failures,transient
Server_29791,14,,,multiple_single_bit_failures,transient
Server_29794,6,,,multiple_single_bit_failures,transient
Server_29798,10,,,multiple_single_bit_failures,transient
Server_29799,22,,,multiple_single_bit_failures,transient
Server_29800,4,,,multiple_single_bit_failures,transient
Server_29801,0,,,multiple_single_bit_failures,transient
Server_29806,0,,,multiple_single_bit_failures,transient
Server_29810,22,,,multiple_single_bit_failures,transient
Server_29811,8,,,multiple_single_bit_failures,transient
Server_29813,2,,,multiple_single_bit_failures,transient
Server_29814,18,,,multiple_single_bit_failures,transient
Server_29816,0,,,multiple_single_bit_failures,transient
Server_29817,2,,,multiple_single_bit_failures,transient
Server_2982,6,,,multiple_single_bit_failures,transient
Server_29820,14,,,multiple_single_bit_failures,transient
Server_29822,0,,,multiple_single_bit_failures,transient
Server_2983,6,,,multiple_single_bit_failures,transient
Server_2983,22,,,multiple_single_bit_failures,transient
Server_29832,6,,,multiple_single_bit_failures,transient
Server_29834,16,,,multiple_single_bit_failures,transient
Server_29839,2,,,multiple_single_bit_failures,transient
Server_29841,18,,,multiple_single_bit_failures,transient
Server_29848,18,,,multiple_single_bit_failures,transient
Server_2985,0,,,multiple_single_bit_failures,transient
Server_29853,22,,,multiple_single_bit_failures,transient
Server_29854,8,,,multiple_single_bit_failures,transient
Server_29855,18,,,multiple_single_bit_failures,transient
Server_29858,4,,,multiple_single_bit_failures,transient
Server_2986,10,,,multiple_single_bit_failures,transient
Server_29860,14,,,multiple_single_bit_failures,transient
Server_29861,14,,,multiple_single_bit_failures,transient
Server_29864,12,,,multiple_single_bit_failures,transient
Server_29865,14,,,multiple_single_bit_failures,transient
Server_29872,18,,,multiple_single_bit_failures,transient
Server_29879,12,,,multiple_single_bit_failures,transient
Server_29880,14,,,multiple_single_bit_failures,transient
Server_29883,4,,,multiple_single_bit_failures,transient
Server_29887,20,,,multiple_single_bit_failures,transient
Server_29889,10,,,multiple_single_bit_failures,transient
Server_2989,16,,,multiple_single_bit_failures,transient
Server_29890,8,,,multiple_single_bit_failures,transient
Server_29891,2,,,multiple_single_bit_failures,transient
Server_29892,8,,,multiple_single_bit_failures,transient
Server_29893,8,,,multiple_single_bit_failures,transient
Server_29894,22,,,multiple_single_bit_failures,transient
Server_29895,4,,,multiple_single_bit_failures,transient
Server_29897,0,,,multiple_single_bit_failures,transient
Server_29901,10,,,multiple_single_bit_failures,transient
Server_29903,8,,,multiple_single_bit_failures,transient
Server_29904,4,,,multiple_single_bit_failures,transient
Server_29905,14,,,multiple_single_bit_failures,transient
Server_29906,0,,,multiple_single_bit_failures,transient
Server_29908,20,,,multiple_single_bit_failures,transient
Server_29910,20,,,multiple_single_bit_failures,transient
Server_29917,4,,,multiple_single_bit_failures,transient
Server_2992,18,,,multiple_single_bit_failures,transient
Server_29923,20,,,multiple_single_bit_failures,transient
Server_29924,16,,,multiple_single_bit_failures,transient
Server_29926,2,,,multiple_single_bit_failures,transient
Server_29928,6,,,multiple_single_bit_failures,transient
Server_29929,6,,,multiple_single_bit_failures,transient
Server_29930,8,,,multiple_single_bit_failures,transient
Server_29932,18,,,multiple_single_bit_failures,transient
Server_29934,22,,,multiple_single_bit_failures,transient
Server_29935,4,,,multiple_single_bit_failures,transient
Server_29938,0,,,multiple_single_bit_failures,transient
Server_29939,8,,,multiple_single_bit_failures,transient
Server_29943,2,,,multiple_single_bit_failures,transient
Server_29945,22,,,multiple_single_bit_failures,transient
Server_29946,2,,,multiple_single_bit_failures,transient
Server_29947,18,,,multiple_single_bit_failures,transient
Server_29948,14,,,multiple_single_bit_failures,transient
Server_29949,14,,,multiple_single_bit_failures,transient
Server_29951,22,,,multiple_single_bit_failures,transient
Server_29953,2,,,multiple_single_bit_failures,transient
Server_29959,8,,,multiple_single_bit_failures,transient
Server_29960,12,,,multiple_single_bit_failures,transient
Server_29963,20,,,multiple_single_bit_failures,transient
Server_29964,12,,,multiple_single_bit_failures,transient
Server_29969,2,,,multiple_single_bit_failures,transient
Server_29986,8,,,multiple_single_bit_failures,transient
Server_2999,4,,,multiple_single_bit_failures,transient
Server_29990,20,,,multiple_single_bit_failures,transient
Server_29995,8,,,multiple_single_bit_failures,transient
Server_29997,10,,,multiple_single_bit_failures,transient
Server_30,15,,,multiple_single_bit_failures,transient
Server_30,18,,,multiple_single_bit_failures,transient
Server_3000,22,,,multiple_single_bit_failures,transient
Server_30003,16,,,multiple_single_bit_failures,transient
Server_30012,0,,,multiple_single_bit_failures,transient
Server_30014,2,,,multiple_single_bit_failures,transient
Server_30015,6,,,multiple_single_bit_failures,transient
Server_30018,18,,,multiple_single_bit_failures,transient
Server_30021,12,,,multiple_single_bit_failures,transient
Server_30022,18,,,multiple_single_bit_failures,transient
Server_30026,6,,,multiple_single_bit_failures,transient
Server_30028,12,,,multiple_single_bit_failures,transient
Server_30031,8,,,multiple_single_bit_failures,transient
Server_30033,14,,,multiple_single_bit_failures,transient
Server_30035,2,,,multiple_single_bit_failures,transient
Server_30036,12,,,multiple_single_bit_failures,transient
Server_30040,12,,,multiple_single_bit_failures,transient
Server_30041,0,,,multiple_single_bit_failures,transient
Server_30042,20,,,multiple_single_bit_failures,transient
Server_30043,14,,,multiple_single_bit_failures,transient
Server_30048,14,,,multiple_single_bit_failures,transient
Server_30051,22,,,multiple_single_bit_failures,transient
Server_30056,6,,,multiple_single_bit_failures,transient
Server_30058,20,,,multiple_single_bit_failures,transient
Server_30059,22,,,multiple_single_bit_failures,transient
Server_30062,8,,,multiple_single_bit_failures,transient
Server_30073,4,,,multiple_single_bit_failures,transient
Server_30074,14,,,multiple_single_bit_failures,transient
Server_30075,10,,,multiple_single_bit_failures,transient
Server_30077,12,,,multiple_single_bit_failures,transient
Server_30079,12,,,multiple_single_bit_failures,transient
Server_30088,18,,,multiple_single_bit_failures,transient
Server_3009,14,,,multiple_single_bit_failures,transient
Server_3009,18,,,multiple_single_bit_failures,transient
Server_30090,16,,,multiple_single_bit_failures,transient
Server_30097,18,,,multiple_single_bit_failures,transient
Server_30099,6,,,multiple_single_bit_failures,transient
Server_30104,2,,,multiple_single_bit_failures,transient
Server_30106,20,,,multiple_single_bit_failures,transient
Server_30109,12,,,multiple_single_bit_failures,transient
Server_30113,14,,,multiple_single_bit_failures,transient
Server_30119,12,,,multiple_single_bit_failures,transient
Server_30120,8,,,multiple_single_bit_failures,transient
Server_30121,20,,,multiple_single_bit_failures,transient
Server_30125,12,,,multiple_single_bit_failures,transient
Server_30126,2,,,multiple_single_bit_failures,transient
Server_30128,0,,,multiple_single_bit_failures,transient
Server_30133,4,,,multiple_single_bit_failures,transient
Server_30134,8,,,multiple_single_bit_failures,transient
Server_30139,16,,,multiple_single_bit_failures,transient
Server_30141,0,,,multiple_single_bit_failures,transient
Server_30146,20,,,multiple_single_bit_failures,transient
Server_30148,12,,,multiple_single_bit_failures,transient
Server_30149,14,,,multiple_single_bit_failures,transient
Server_3015,18,,,multiple_single_bit_failures,transient
Server_30153,10,,,multiple_single_bit_failures,transient
Server_30154,12,,,multiple_single_bit_failures,transient
Server_30159,8,,,multiple_single_bit_failures,transient
Server_30161,16,,,multiple_single_bit_failures,transient
Server_30162,16,,,multiple_single_bit_failures,transient
Server_30166,20,,,multiple_single_bit_failures,transient
Server_30167,10,,,multiple_single_bit_failures,transient
Server_30169,6,,,multiple_single_bit_failures,transient
Server_30174,6,,,multiple_single_bit_failures,transient
Server_30176,4,,,multiple_single_bit_failures,transient
Server_30179,14,,,multiple_single_bit_failures,transient
Server_3018,4,,,multiple_single_bit_failures,transient
Server_30183,4,,,multiple_single_bit_failures,transient
Server_30187,18,,,multiple_single_bit_failures,transient
Server_30192,0,,,multiple_single_bit_failures,transient
Server_30195,14,,,multiple_single_bit_failures,transient
Server_30196,14,,,multiple_single_bit_failures,transient
Server_30205,14,,,multiple_single_bit_failures,transient
Server_30207,14,,,multiple_single_bit_failures,transient
Server_30209,18,,,multiple_single_bit_failures,transient
Server_30215,2,,,multiple_single_bit_failures,transient
Server_30217,18,,,multiple_single_bit_failures,transient
Server_30218,0,,,multiple_single_bit_failures,transient
Server_30221,16,,,multiple_single_bit_failures,transient
Server_30222,8,,,multiple_single_bit_failures,transient
Server_30223,2,,,multiple_single_bit_failures,transient
Server_30228,0,,,multiple_single_bit_failures,transient
Server_30235,8,,,multiple_single_bit_failures,transient
Server_3024,14,,,multiple_single_bit_failures,transient
Server_30243,18,,,multiple_single_bit_failures,transient
Server_30246,4,,,multiple_single_bit_failures,transient
Server_30251,4,,,multiple_single_bit_failures,transient
Server_30257,12,,,multiple_single_bit_failures,transient
Server_30260,6,,,multiple_single_bit_failures,transient
Server_30262,20,,,multiple_single_bit_failures,transient
Server_30264,14,,,multiple_single_bit_failures,transient
Server_30267,0,,,multiple_single_bit_failures,transient
Server_30268,12,,,multiple_single_bit_failures,transient
Server_30269,20,,,multiple_single_bit_failures,transient
Server_30272,16,,,multiple_single_bit_failures,transient
Server_30273,2,,,multiple_single_bit_failures,transient
Server_30274,8,,,multiple_single_bit_failures,transient
Server_30289,12,,,multiple_single_bit_failures,transient
Server_3029,8,,,multiple_single_bit_failures,transient
Server_30292,4,,,multiple_single_bit_failures,transient
Server_30295,22,,,multiple_single_bit_failures,transient
Server_30296,22,,,multiple_single_bit_failures,transient
Server_30297,22,,,multiple_single_bit_failures,transient
Server_30299,14,,,multiple_single_bit_failures,transient
Server_30303,22,,,multiple_single_bit_failures,transient
Server_30304,22,,,multiple_single_bit_failures,transient
Server_3031,22,,,multiple_single_bit_failures,transient
Server_30320,12,,,multiple_single_bit_failures,transient
Server_30324,0,,,multiple_single_bit_failures,transient
Server_30325,18,,,multiple_single_bit_failures,transient
Server_30328,6,,,multiple_single_bit_failures,transient
Server_30333,10,,,multiple_single_bit_failures,transient
Server_30340,0,,,multiple_single_bit_failures,transient
Server_30346,8,,,multiple_single_bit_failures,transient
Server_30352,14,,,multiple_single_bit_failures,transient
Server_30353,10,,,multiple_single_bit_failures,transient
Server_30357,6,,,multiple_single_bit_failures,transient
Server_30358,2,,,multiple_single_bit_failures,transient
Server_30360,18,,,multiple_single_bit_failures,transient
Server_30364,8,,,multiple_single_bit_failures,transient
Server_30366,14,,,multiple_single_bit_failures,transient
Server_30368,20,,,multiple_single_bit_failures,transient
Server_30370,0,,,multiple_single_bit_failures,transient
